time,max_disp,max_vel,max_acc
32.18999999999515,0.006743622773593265,0.3743599498821883,14.649193295077204
32.194999999995154,0.00840949327709977,0.29198825152042807,18.29948604962757
32.19999999999516,0.009624019499824995,0.19382223756967215,20.966919530675636
32.20499999999516,0.010321405892826645,0.1523756409847143,22.509047644796734
32.20999999999516,0.010463620879119132,0.15004843528190753,22.84241025320094
32.214999999995165,0.010042449073066033,0.14022239730724492,21.948018624098722
32.21999999999517,0.009079968026045871,0.2447700215008279,19.871031053335344
32.22499999999517,0.007627426770998157,0.3362464805182698,16.71955255364217
32.22999999999517,0.005762557095425052,0.4097013897109884,12.66241112344589
32.234999999995175,0.0046117938377665145,0.4611582700359507,9.534976785161739
32.23999999999518,0.004684062054290673,0.48783586954278907,8.401868876477632
32.24499999999518,0.004642532222704161,0.48829336913943494,6.430550392974164
32.24999999999518,0.00448943357642533,0.4625013659190639,7.749102330610755
32.254999999995185,0.005790223670173132,0.41183316725390645,12.518177135452646
32.25999999999519,0.007667269723066394,0.3389852539034146,16.620988204744705
32.26499999999519,0.009134344517746116,0.24784466396848678,19.835247769227205
32.26999999999519,0.01011219385281621,0.14329507005955924,21.984589794344714
32.274999999995195,0.010547830397419343,0.12376516654487409,22.949619116800942
32.2799999999952,0.0104174549855327,0.132087445168418,22.678085010421512
32.2849999999952,0.00972775621262362,0.19276979662728153,21.185948625949557
32.2899999999952,0.008515539872344456,0.2921167394843949,18.55282851689665
32.294999999995206,0.006845753208924791,0.3757979258834854,14.91964604274026
32.29999999999521,0.0048080088766880155,0.4392998070112421,10.481106408362955
32.30499999999521,0.002511775420110919,0.47919357561961606,5.476401034986942
32.30999999999521,0.0022932397624040894,0.4933246000921123,2.4993038396960943
32.314999999995216,0.0028249877799901195,0.4809295790904807,5.295340845789233
32.31999999999522,0.0046641722928701035,0.44267715120766826,10.166953998460924
32.32499999999522,0.006722448080294758,0.38063316376221124,14.65064097972242
32.32999999999522,0.008419404116261292,0.29814925062441744,18.34292427539581
32.334999999995226,0.009663964559065272,0.19967492649718496,21.046805375498067
32.33999999999523,0.010389434739125056,0.11392383264875114,22.617907012683055
32.34499999999523,0.010557075323523608,0.12006483997341498,22.970115904936577
32.349999999995234,0.010158197789366262,0.1431919588503196,22.08476014639131
32.354999999995236,0.009214621323535883,0.24133648443653036,20.012192869969912
32.35999999999524,0.007777451421135839,0.3335314765234996,16.86580396481855
32.36499999999524,0.005924279491110322,0.4077372954867228,12.816523620471335
32.369999999995244,0.005221354768560051,0.4599885316285143,8.083970836245662
32.37499999999525,0.004980625093343377,0.4875068047950867,9.2015516055862
32.37999999999525,0.004611149542420128,0.48884246444016544,9.74100964746941
32.38499999999525,0.004121304760930658,0.4639451032974563,9.310823901852466
32.389999999995254,0.005631896071458919,0.4141671212186263,12.341322946800569
32.39499999999526,0.007522797909146611,0.3421936138564666,16.448079998063946
32.39999999999526,0.009008015574715393,0.25189345237105837,19.671984596100142
32.40499999999526,0.01000802786798721,0.1703816186931296,21.840810377253067
